datetime,temp_max,temp_min,temp_mean,pressure_mean,pressure_min,wind_max,wind_mean,humidity_max,humidity_mean,precip_total,cloud_mean,temp_max_ma3,temp_max_ma7,temp_mean_ma3,temp_mean_ma7,pressure_mean_ma3,pressure_mean_ma7,wind_max_ma3,wind_max_ma7,humidity_mean_ma3,humidity_mean_ma7,temp_max_grad1,temp_max_grad3,pressure_mean_grad1,pressure_mean_grad3,humidity_mean_grad1,humidity_mean_grad3,temp_trend7,season_sin,season_cos,temp_range,pressure_deficit,event_heat,event_cold,event_wind,event_rain,event_extreme,target
2020-10-02,22.576538,19.02179,20.666452,978.77954,977.4143,9.368011,6.5853896,79.74833,71.51537,0.6700341,0.8106789,25.791544596354168,27.28353009905134,22.948408126831055,23.768050602504186,983.9324137369791,986.0437273297991,5.4574488798777265,3.8227011135646274,60.6235605875651,51.645478929792134,-4.4804077,-8.283325,-6.699768,-8.265808,13.488857,33.541035,-0.447935921805244,-0.9992500112396835,0.03872228089217399,3.5547485,-7.26418631417414,0,0,1,1,1,0.0
2020-10-03,21.618011,13.134338,18.578033,983.95416,982.8293,3.4559972,3.295676,76.79198,53.15704,0.0,0.029336527,23.750498453776043,26.609183175223215,20.981292724609375,23.149979455130442,982.7376708984375,985.0643572126116,5.818709135055542,3.8900260584694997,60.89964294433594,53.41270773751395,-0.9585266,-6.1231384,5.1746216,-3.5842285,-18.358334,0.8282471,-1.189968654087609,-0.9984354211555643,0.05591699010060302,8.483673,-1.1101946149553896,0,0,0,0,0,0.0
2020-10-04,23.559235,13.302704,19.650564,985.6782,985.51697,3.8742619,2.6424272,77.43486,61.175232,0.00021409015,0.4242433,22.5845947265625,26.160535539899552,19.631683349609375,22.55254990713937,982.8039754231771,985.0039498465402,5.566090186436971,3.994561331612723,61.949214935302734,54.54868262154715,1.9412231,-3.4977112,1.72406,0.19891357,8.018192,3.148716,-1.5038081577845979,-0.9973249731081555,0.07309512989807776,10.256531,0.6742728097098052,0,0,0,0,0,0.0
2020-10-05,23.588593,14.658508,20.533926,990.5818,989.19006,3.5788383,2.9140904,73.691734,51.261944,0.0,0.45060182,22.921946207682293,25.285762241908483,19.587507883707683,21.950201307024276,986.7380574544271,985.5795375279018,3.63636581103007,4.185806921550205,55.198071797688804,55.062747955322266,0.02935791,1.0120544,4.9035645,11.802246,-9.913288,-20.25343,-1.2720206124441964,-0.9959189961471792,0.0902516100310407,8.930084,5.002249581473166,0,0,0,0,0,0.0
2020-10-06,27.053223,15.904907,23.101095,993.85626,992.7827,2.1819427,1.5337309,70.85006,52.80896,0.0,0.4888256,24.733683268229168,24.741956438337052,21.095195134480793,21.529834747314453,990.0387573242188,986.5525251116071,3.2116809686024985,4.209055253437588,55.082045237223305,57.181979588099885,3.4646301,5.435211,3.274475,9.9021,1.5470161,-0.34807968,-0.2863497052873883,-0.994217906893952,0.10738134666416306,11.148315,7.30373709542414,0,0,0,0,0,0.0
2020-10-07,30.440063,17.710785,25.740997,992.4633,991.2033,2.1431706,1.4616718,72.079506,46.64667,0.0,0.22406857,27.027292887369793,25.127515520368302,23.12533950805664,21.710065841674805,992.3004557291666,987.256086077009,2.634650548299154,4.176334415163312,50.23919169108073,56.370247977120535,3.3868408,6.880829,-1.3929443,6.785095,-6.1622887,-14.528561,0.7526179722377216,-0.9922222094179324,0.12447926388678869,12.729279,5.207231794084805,0,0,0,0,0,0.0
2020-10-08,31.215637,19.061188,26.1203,992.21747,991.52094,2.5810728,2.0786393,54.72835,39.493015,0.0,0.55709094,29.56964111328125,25.721614292689733,24.987464269002277,22.055909837995255,992.8456827799479,988.2186802455357,2.3020620346069336,3.8833278587886264,46.31621551513672,53.72260502406529,0.77557373,7.6270447,-0.24584961,1.6356812,-7.153656,-11.768929,1.6805496215820321,-0.989932495087353,0.141540295217043,12.154449,3.9987880161830844,0,0,0,0,0,0.0
2020-10-09,28.957336,18.46225,24.924093,992.4659,991.64825,1.3586271,1.1961148,65.2718,47.599804,0.0,0.6770844,30.204345703125,26.63315691266741,25.595130284627277,22.664144243512833,992.3822224934896,990.1738717215402,2.027623494466146,2.7391300882611955,44.579830169677734,50.306095123291016,-2.2583008,1.9041138,0.24841309,-1.3903809,8.106789,-5.209156,1.5779375348772322,-0.9873494423939864,0.15855938510313475,10.495087,2.292009626116055,0,0,0,0,0,0.0
2020-10-10,29.464203,17.84842,24.84665,991.75775,990.473,2.2284606,1.5247675,73.40495,51.620224,0.0,0.52310246,29.879058837890625,27.754041399274552,25.297014236450195,23.55966077532087,992.1470336914062,991.2886701311384,2.0560534795125327,2.56376770564488,46.23768107096354,50.08655003138951,0.50686646,-0.9758606,-0.7081299,-0.7055664,4.02042,4.9735527,1.1648145403180814,-0.9844738167520923,0.17553149042142777,11.615784,0.4690813337053896,0,0,0,0,0,0.0
2020-10-11,27.620483,17.578522,23.727346,991.6098,991.0848,1.47564,1.1263398,79.7324,53.776505,2.919411e-05,0.01616103,28.680674235026043,28.334219796316965,24.49936294555664,24.14205823625837,991.9444783528646,992.1360386439732,1.687575896581014,2.221107448850359,50.998844146728516,49.029588971819194,-1.8437195,-3.5951538,-0.14794922,-0.607666,2.1562805,14.283489,0.5512466430664064,-0.9813064702716093,0.19245158197082995,10.041962,-0.5262363978794156,0,0,0,0,0,0.0
2020-10-12,25.18097,16.23819,21.599762,992.6248,991.44556,4.1898127,3.190376,44.65011,32.813515,0.0023452602,0.047060806,27.421885172526043,28.561702183314733,23.391252517700195,24.294320515223912,991.9974568684896,992.4279000418527,2.6313044230143228,2.308389493397304,46.070081075032554,46.39409909929548,-2.4395142,-3.7763672,1.0150146,0.15893555,-20.96299,-14.786289,-0.4645483834402909,-0.9778483415056567,0.20931464596304888,8.94278,0.1969168526785552,0,0,0,0,0,0.0
2020-10-13,26.504242,13.053864,21.307404,988.7144,986.0736,2.4481022,1.5550383,56.26814,37.27869,0.0,0.018961173,26.435231526692707,28.4832763671875,22.211503982543945,24.03807885306222,990.9830118815104,991.6933506556919,2.7045183181762695,2.346412284033639,41.28956985473633,44.175489153180806,1.3232727,-2.959961,-3.9104004,-3.043335,4.4651756,-14.341534,-0.9004876273018981,-0.9741004551724206,0.22611568550828803,13.450378,-2.9789341517856656,0,0,0,0,0,0.0
2020-10-14,22.582764,15.174927,19.852509,985.655,984.95,4.3020825,3.3818853,74.34845,50.659866,0.0,0.093767025,24.755991617838543,27.360804966517858,20.919891357421875,23.196866171700613,988.9980875651041,990.7207380022321,3.6466658115386963,2.65482827595302,40.25069046020508,44.74880273001535,-3.9214783,-5.0377197,-3.0593872,-5.954773,13.381176,-3.1166382,-1.2531444004603807,-0.970063921851507,0.2428497220959358,7.407837,-5.06570870535711,0,0,0,0,0,0.0
2020-10-15,23.188477,12.522675,18.876099,988.3709,987.6139,2.3582647,1.9741741,62.18226,44.961056,0.0,0.1982096,24.091827392578125,26.214067731584823,20.012003580729168,22.16198022024972,987.5801188151041,990.1712297712054,3.036149819691976,2.6229985441480363,44.29987080891927,45.52995136805943,0.6057129,-1.9924927,2.7158813,-4.2539062,-5.6988106,12.147541,-1.149489266531805,-0.965739937654855,0.25951179706979943,10.665802,-1.8003191266741396,0,0,0,0,0,0.0
2020-10-16,23.620209,11.944916,18.847443,988.73175,988.06,2.0656228,1.2452856,68.86501,48.042553,0.0,0.24891548,23.130482991536457,25.45162091936384,19.1920166015625,21.293887274605886,987.5858968098959,989.6377825055804,2.908656676610311,2.7239979335239957,47.88782501220703,45.593201228550505,0.43173218,-2.8840332,0.36083984,0.017333984,3.0814972,10.763863,-1.0355072021484348,-0.9611297838723007,0.27609697309746883,11.675293,-0.9060320172991396,0,0,0,0,0,0.0
2020-10-17,23.38974,13.610382,19.332956,988.96466,988.6053,1.4446182,1.1590372,71.391525,52.96455,0.0,0.29998943,23.39947509765625,24.58384050641741,19.018832524617512,20.506216866629465,988.6891072591146,989.23876953125,1.956168572107951,2.6120204584939137,48.656052907307945,45.785247802734375,-0.23046875,0.8069763,0.23291016,3.3096313,4.921997,2.3046837,-0.6831970214843733,-0.9562348265919058,0.2926003356333479,9.779358,-0.27410888671875,0,0,0,0,0,0.0
2020-10-18,26.042175,12.678558,20.893423,989.3054,988.2726,3.146087,2.7294464,72.38747,46.483273,0.0,0.43695983,24.3507080078125,24.358367919921875,19.691274007161457,20.101370675223215,989.0006103515625,988.9095720563616,2.218775987625122,2.850655726024083,49.163458506266274,44.74335752214704,2.6524353,2.8536987,0.34075928,0.9345093,-6.4812775,1.5222168,-0.09314073835100423,-0.9510565162951536,0.30901699437494723,13.363617,0.3958478655133604,0,0,0,0,0,0.0
2020-10-19,27.969116,17.085785,23.14631,987.3798,986.6127,5.4856486,4.6204915,46.12847,39.328526,0.0010899135,0.3609835,25.800343831380207,24.75667463030134,21.124230066935223,20.32230622427804,988.5499674479166,988.1602870396206,3.3587845961252847,3.0357751505715505,46.258782704671226,45.6740733555385,1.9269409,4.3489075,-1.9255981,-1.3519287,-7.154747,-8.714027,0.4112396240234378,-0.9455963874271428,0.3253420847119795,10.883331,-0.7804652622768344,0,0,0,0,0,1.0
2020-10-20,26.195953,21.233002,23.239279,980.50635,977.5351,8.85021,7.2641816,70.59914,61.04479,1.9162626,0.9987033,26.735748291015625,24.712633405412948,22.426337560017902,20.59828839983259,985.7305297851562,986.9877057756696,5.827315251032512,3.950362001146589,48.952195485432945,49.069230215890066,-1.7731628,2.8062134,-6.873474,-8.458313,21.716263,8.080238,0.8151005336216516,-0.9398560579418953,0.341570769167856,4.9629517,-6.48135811941961,0,0,1,1,1,1.0
2020-10-21,22.80191,19.632202,21.077261,982.9113,981.34344,4.5429654,3.975131,87.832466,79.9342,0.7319061,0.85167295,25.655659993489582,24.743940080915177,22.487616856892902,20.77325303213937,983.5991617838541,986.5957467215402,6.292941411336263,3.9847738402230397,60.10250345865885,53.25127737862723,-3.394043,-3.240265,2.4049683,-6.394104,18.889408,33.450924,0.3061131068638418,-0.9338372288229252,0.35769823883312546,3.1697083,-3.684430803571445,0,0,0,1,1,1.0
2020-10-22,20.554932,18.481049,19.470114,985.5141,983.6576,3.2186635,2.7282932,90.334625,86.35452,0.7526534,0.7168332,23.18426513671875,24.367719377790177,21.262217839558918,20.858112335205078,982.9772542317709,986.1876307896206,5.537279685338338,4.107687950134277,75.77783584594727,59.164629799979075,-2.2469788,-7.4141846,2.6027832,-1.8657227,6.420326,47.025997,-0.364918300083704,-0.9275416835791965,0.3737197147904692,2.073883,-0.6735316685268344,0,0,0,1,1,0.0
2020-10-23,21.486298,15.272888,18.766104,994.8757,993.0684,2.3575954,1.6659228,92.80583,77.21877,0.11386676,0.37196794,21.6143798828125,24.062874930245535,19.771159489949543,20.846492494855607,987.7670288085938,987.0653337751116,3.373074769973755,4.149398326873779,81.16916402180989,63.33266122000558,0.93136597,-4.709656,9.361572,14.369324,-9.13575,16.173985,-0.7804292951311383,-0.9209712877166347,0.38963044953078774,6.2134094,7.81033761160711,0,0,0,0,0,0.0
2020-10-24,22.114838,13.720337,18.540253,997.2037,995.97833,1.713715,1.430199,92.145584,73.75203,0.0,0.351374,21.385355631510418,23.880746023995535,18.92549006144206,20.73324911934989,992.5311482747396,988.2423357282366,2.429991285006205,4.1878407171794345,79.10844167073567,66.30230113438198,0.62854004,-0.68707275,2.328003,14.292358,-3.4667435,-6.182167,-1.0853097098214255,-0.9141279881853337,0.4054257283599973,8.394501,8.96133858816961,0,0,0,0,0,0.0
2020-10-25,21.058014,13.67865,18.347607,992.2602,989.9639,5.866727,3.9749184,90.56248,76.02179,0.095523134,0.68885523,21.553049723307293,23.16872297014509,18.551321029663086,20.369561059134348,994.7798461914062,988.6644461495536,3.312679092089335,4.576503566333225,75.66419728597005,70.52208927699498,-1.0568237,0.5030823,-4.9434814,6.7460938,2.2697601,-10.332733,-1.0789696829659616,-0.9070138128026362,0.42110087079608916,7.379364,3.595746721540195,0,0,0,0,0,0.0
2020-10-26,19.104675,14.409149,16.724854,992.3003,991.0634,4.692723,3.3781002,83.72995,64.46107,0.00013623919,0.35929632,20.759175618489582,21.902374267578125,17.870904286702473,19.452210017613,993.92138671875,989.3673706054688,4.091054876645406,4.4632284470966885,71.41162872314453,74.11245237077985,-1.9533386,-2.3816223,0.040100098,-2.5753784,-11.560722,-12.757706,-0.8286328996930797,-0.8996308696522434,0.4366512319560638,4.695526,2.93292236328125,0,0,0,0,0,0.0
2020-10-27,19.880188,10.858826,16.331135,993.11725,992.15704,1.9067645,1.7288882,81.257706,61.235577,0.0,0.077869855,20.014292399088543,21.0001220703125,17.134531656901043,18.465332303728378,992.5592447916666,991.168927873884,4.155404726664226,3.471307635307312,67.23947779337566,74.13970783778599,0.7755127,-2.2346497,0.81695557,-4.086426,-3.2254906,-12.516453,-0.43192727225167327,-0.8919813464595487,0.45207220393230374,9.021362,1.9483206612723052,0,0,0,0,0,0.0
2020-10-28,21.965424,13.14093,18.563498,993.7602,993.09235,2.2681625,1.9766437,78.93329,65.66393,0.0,0.66199,20.316762288411457,20.880623953683035,17.20649528503418,18.106223242623464,993.0592447916666,992.718767438616,2.955883264541626,3.146335789135524,63.786858876546226,72.10109874180385,2.0852356,0.90740967,0.64294434,1.5,4.428356,-10.357857,-0.07110377720424106,-0.8840675099433637,0.46735921715800205,8.824493,1.0414254324776948,0,0,0,0,0,0.0
2020-10-29,25.649384,14.95108,20.892029,995.1524,994.58057,3.1054966,2.3061724,83.35272,59.833164,0.0,0.001105276,22.498331705729168,21.608402797154017,18.595553716023762,18.309353964669363,994.0099487304688,994.0956682477679,2.4268078804016113,3.1301691021238054,62.244224548339844,68.31233324323382,3.68396,6.5447083,1.3922119,2.8521118,-5.8307686,-4.627903,0.3933072771344865,-0.8758917051442433,0.48250774176121763,10.698303,1.0567365373883604,0,0,0,0,0,0.0
2020-10-30,26.404999,16.571136,21.889404,994.96136,994.3563,2.5257194,1.700035,69.30793,53.667828,0.0,0.36605024,24.673268636067707,22.31107439313616,20.448310216267902,18.755539757864817,994.6246541341146,994.10791015625,2.633126179377238,3.1541868107659474,59.721641540527344,64.9479124886649,0.75561523,6.524811,-0.19104004,1.8441162,-6.1653366,-7.567749,0.8897846766880598,-0.8674563547295971,0.4975132889071803,9.833862,0.85345458984375,0,0,0,0,0,0.0
2020-10-31,25.589996,15.304016,21.06019,995.92896,995.3253,1.9173199,1.1634107,76.6294,59.616596,0.0,0.10117429,25.881459554036457,22.807525634765625,21.280541102091473,19.115530831473215,995.3475748697916,993.9258074079241,2.5161786476771035,3.183273230280195,57.70586268107096,62.9285648890904,-0.81500244,3.6245728,0.96759033,2.1687622,5.9487686,-6.0473366,1.2130639212472105,-0.858763958275803,0.5123714121284235,10.28598,2.0031476702008604,0,0,0,0,0,0.0
2020-11-01,25.263306,15.18338,21.130198,995.09344,994.0161,1.4709302,1.3634406,82.00738,63.759186,0.0,0.7006898,25.752766927083332,23.408281598772323,21.359930674235027,19.513043812343053,995.3279215494791,994.3305576869419,1.9713231722513835,2.5553022793361118,59.01453653971354,61.17676435198103,-0.32669067,-0.38607788,-0.83551025,-0.05895996,4.1425896,3.9260216,1.226252964564733,-0.8498170915275277,0.5270777086423724,10.079926,0.7628871372768344,0,0,0,0,0,0.0
2020-11-02,25.863647,14.843628,21.078562,993.4262,992.80133,1.6614318,1.3423134,85.205086,63.832916,0.013779621,0.010263248,25.572316487630207,24.373849051339285,21.089649836222332,20.13500213623047,994.8162027994791,994.4914027622768,1.683227300643921,2.122260706765311,62.402899424235024,61.08702850341797,0.6003418,-0.5413513,-1.6672363,-1.5351562,0.07373047,10.165089,0.8745269775390629,-0.8406184056344783,0.5416278206559811,11.02002,-1.0651942661830844,0,0,0,0,0,0.0
2020-11-03,23.450012,16.540436,20.4776,993.73755,993.46,1.859635,1.3640472,84.47073,72.90383,0.13390365,0.94384956,24.858988444010418,24.883823939732142,20.895453135172527,20.727354322160995,994.0857340494791,994.5800170898438,1.6639990011850994,2.1155279193605696,66.83197784423828,62.75392205374582,-2.4136353,-2.1399841,0.31134033,-2.1914062,9.070915,13.287235,0.13359287806919626,-0.8311706263658079,0.5560174366570446,6.9095764,-0.84246826171875,0,0,0,0,0,1.0
