datetime,temp_c,dewpoint_c,pressure_hpa,wind_u,wind_v,precip_mm,cloud_cover,season_sin,season_cos,event_heat,event_cold,event_wind,event_rain,event_extreme,target
2010-01-01,15.892639,7.793508,987.83954,3.7489612,0.4314429,0.10942926,0.4400157,0.017201575418260506,0.9998520419557735,0,0,0,0,0,0.0
2010-01-02,15.339264,7.1168723,991.13354,-1.1370302,-0.45491567,9.7313705e-06,0.68334025,0.03439806061360801,0.9994082116062598,0,0,0,0,0,1.0
2010-01-03,15.757782,9.739899,989.14325,-0.44224575,2.1897628,1.6671201,0.94251174,0.051584366869408364,0.9986686402879997,0,0,0,1,1,1.0
2010-01-04,16.734985,11.774821,977.2768,1.424064,4.419735,2.200399,0.858666,0.06875540848113941,0.9976335468520451,0,0,0,1,1,0.0
2010-01-05,16.110718,9.853841,975.96173,4.4353447,-0.37745705,0.3031906,0.5703706,0.08590610426133272,0.9963032375991965,0,0,0,0,0,1.0
2010-01-06,14.057648,6.724691,979.1167,1.3664743,0.7383203,0.93327737,0.8223215,0.10303137904317879,0.9946781061893646,0,0,0,1,1,1.0
2010-01-07,13.0564575,6.769175,969.1512,2.5789344,-2.7846,2.3587675,0.7730883,0.1201261651823505,0.9927586335250793,0,0,0,1,1,1.0
2010-01-08,9.374298,-2.5890095,983.22314,2.691624,-3.7899532,0.008077037,0.0547068,0.13718540405660057,0.9905453876091833,0,1,0,0,1,1.0
2010-01-09,9.440277,-1.5980631,990.0516,1.9593555,-1.2861763,0.0,0.0005154772,0.1542040475626894,0.988039023376751,0,1,0,0,1,1.0
2010-01-10,6.5975037,0.6871643,985.2121,-2.6701746,0.8980303,1.9017725,0.9576142,0.17117705961019986,0.985240282501282,0,1,0,1,1,0.0
2010-01-11,14.503632,8.677704,988.93286,3.3425255,0.13858594,0.4329876,0.903223,0.18809941761179758,0.9821499931752291,0,0,0,0,0,1.0
2010-01-12,16.632019,11.585795,988.02264,3.998635,2.7094612,3.7856007,0.9938626,0.20496611396949532,0.9787690698649216,0,0,0,1,1,1.0
2010-01-13,16.669373,10.972737,987.08795,1.4277545,2.6621873,0.9404299,0.9691546,0.22177215755648186,0.975098513039961,0,0,0,1,1,0.0
2010-01-14,17.347992,8.743398,987.46704,5.5862083,-0.9299212,0.1066461,0.6087204,0.23851257519407648,0.9711394088771653,0,0,0,0,0,0.0
2010-01-15,15.251984,7.1483765,995.4368,-0.114771634,-0.82137686,0.020202326,0.8583312,0.2551824131233728,0.9668929289391521,0,0,0,0,0,0.0
2010-01-16,16.68332,7.498983,995.9544,0.122728825,0.41460505,0.00027247838,0.93990237,0.2717767384711357,0.9623603298276545,0,0,0,0,0,0.0
2010-01-17,16.92572,9.561543,995.57526,-0.7871311,-0.09809399,0.007230408,0.81594825,0.2882906407095177,0.9575429528116719,0,0,0,0,0,0.0
2010-01-18,18.282196,11.693065,992.27686,1.3527559,2.2482274,0.084400184,0.6302266,0.3047192331091634,0.9524422234305676,0,0,0,0,0,0.0
2010-01-19,18.893707,13.30074,992.9404,2.6710796,1.8165892,0.27629307,0.97437644,0.321057654185271,0.9470596510722283,0,0,0,0,0,0.0
2010-01-20,16.6008,9.187999,995.39355,1.6568855,-0.16830175,0.018090617,0.91736585,0.3373010691361842,0.9413968285264122,0,0,0,0,0,0.0
2010-01-21,14.381439,7.3258157,994.6626,-0.16242325,-0.8106108,0.0021895585,0.6260376,0.3534446712740877,0.9354554315134164,0,0,0,0,0,0.0
2010-01-22,15.376587,7.360128,990.87616,-1.3145868,-0.68713546,0.0,0.61429644,0.3694836834473831,0.9292372181882051,0,0,0,0,0,1.0
2010-01-23,15.427856,9.521423,984.05585,-3.3489017,1.7026378,1.5541582,0.8580939,0.38541335945432564,0.9227440286201427,0,0,0,1,1,0.0
2010-01-24,15.826782,9.050934,990.0686,-0.39640248,-2.2203615,0.47496873,0.7040146,0.4012289854475009,0.9159777842484877,0,0,0,0,0,0.0
2010-01-25,16.03247,6.1368713,989.79205,-1.2183114,-1.6463661,0.20885468,0.31241322,0.4169258813287287,0.908940487313808,0,0,0,0,0,1.0
2010-01-26,12.524506,5.4839272,984.7746,-3.4039662,-2.938469,1.767285,0.8612864,0.4324994021339788,0.901634220265486,0,0,0,1,1,1.0
2010-01-27,12.20694,2.5861104,985.7363,-3.2765186,-2.3019211,1.3152823,0.41220132,0.44794493940789115,0.8940611451454876,0,0,0,1,1,0.0
2010-01-28,14.509033,3.3756306,989.1783,-1.6094598,-1.7434063,0.0031918897,0.09749204,0.4632579225674917,0.88622350294858,0,0,0,0,0,0.0
2010-01-29,13.56781,2.6563923,983.7996,2.4404464,-0.78394055,0.00020435879,0.12180998,0.4784338202547012,0.8781236129591848,0,0,0,0,0,0.0
2010-01-30,13.936188,5.297333,984.153,2.4567,-0.70494825,6.8119596e-05,0.39452586,0.49346814167723735,0.8697638720650646,0,0,0,0,0,0.0
2010-01-31,14.631714,5.5410767,983.9234,2.0218287,-1.1086606,0.0054203733,0.57848,0.5083564379375122,0.8611467540480452,0,0,0,0,0,0.0
2010-02-01,15.02121,4.6939087,989.42676,-2.0954487,-0.89906,0.0015375565,0.085946225,0.5230943033491326,0.8522748088519838,0,0,0,0,0,0.0
2010-02-02,15.880737,5.177958,991.98535,-3.5228755,0.46051836,0.0011483018,0.38803056,0.5376773767406141,0.8431506618282,0,0,0,0,0,1.0
2010-02-03,15.472595,7.3380637,987.14484,-3.1483316,0.83074427,0.554367,0.8292666,0.5521013427459208,0.8337770129585915,0,0,0,1,1,1.0
2010-02-04,17.017761,11.290222,985.7959,2.6992805,1.17368,1.4108346,0.96245617,0.5663619330814524,0.8241566360566663,0,0,0,1,1,0.0
2010-02-05,17.84848,10.531911,993.81006,3.033748,0.18212569,0.12037706,0.6773426,0.580454927809098,0.8142923779467267,0,0,0,0,0,0.0
2010-02-06,16.840149,7.9489746,994.6833,-0.557064,-1.4356747,0.0,0.28755096,0.5943761565849831,0.804187157621448,0,0,0,0,0,0.0
2010-02-07,16.536957,7.46578,986.6802,0.4377973,0.27690116,0.0,0.8482371,0.6081214998935418,0.7938439653781019,0,0,0,0,0,1.0
2010-02-08,18.311523,11.403157,977.7886,3.6879742,1.1211466,0.5620353,0.711873,0.6216868902665479,0.7832658619336791,0,0,0,1,1,0.0
2010-02-09,15.99881,8.013123,978.49005,4.1476607,-1.4823084,0.027919302,0.47220138,0.6350683134867438,0.7724559775191742,0,0,0,0,0,1.0
2010-02-10,14.164978,8.834686,980.21674,1.3795577,0.3249136,1.6151156,0.9625184,0.6482618097757122,0.7614175109532997,0,0,0,1,1,0.0
2010-02-11,14.755035,6.8661804,980.98663,1.4499842,-1.7103182,0.07330642,0.59933764,0.6612634749656386,0.7501537286959042,0,0,0,0,0,1.0
2010-02-12,9.732391,2.049062,981.14264,-3.3150415,-1.3531141,1.852707,0.96450263,0.6740694616546161,0.7386679638813748,0,1,0,1,1,1.0
2010-02-13,10.839813,4.4664307,977.4756,-0.5934391,-2.0287666,0.5383881,0.91054845,0.6866759803451553,0.726963615332308,0,0,0,1,1,0.0
2010-02-14,12.179474,2.900767,978.3361,-2.3861048,0.4728327,0.016689299,0.92850894,0.6990793005655562,0.7150441465537444,0,0,0,0,0,1.0
2010-02-15,14.01712,8.756276,964.57135,-2.2659068,3.4987545,2.8243551,0.99224275,0.7112757519738152,0.7029130847082615,0,0,0,1,1,1.0
2010-02-16,17.274475,11.111278,962.4174,2.952181,5.1833205,1.5228913,0.797956,0.7232617254437388,0.6905740195722293,0,0,0,1,1,1.0
2010-02-17,15.918121,8.590007,969.7998,4.765901,2.8404167,1.1090258,0.63921183,0.7350336741329413,0.6780306024735382,0,0,0,1,1,1.0
2010-02-18,13.959625,8.129222,966.99634,-3.143102,1.241317,1.8447955,1.0,0.746588114532413,0.6652865452111116,0,0,0,1,1,1.0
2010-02-19,14.692047,4.643351,976.4661,5.00332,-2.4246423,0.7810106,0.48907784,0.7579216274973472,0.6523456189565257,0,0,0,1,1,0.0
2010-02-20,14.81604,4.7685037,985.0877,0.9075432,0.9356425,0.0154923415,0.63989234,0.7690308592589181,0.6392116531380588,0,0,0,0,0,1.0
2010-02-21,17.236938,11.229503,974.36395,2.105883,4.4543157,3.0666273,0.805898,0.7799125224167177,0.6258885343075018,0,0,0,1,1,1.0
2010-02-22,19.251862,12.633229,976.77264,4.816232,4.2808642,1.7407476,0.7206461,0.7905633969115482,0.612380204990065,0,0,0,1,1,1.0
2010-02-23,19.744751,11.990254,982.7203,5.6551094,3.0268428,1.2238853,0.58618957,0.8009803309782905,0.5986906625177214,0,0,0,1,1,0.0
2010-02-24,19.796204,11.895427,989.9012,4.029882,2.334528,0.13981059,0.66635484,0.8111602420785621,0.5848239578463322,0,0,0,0,0,1.0
2010-02-25,18.385529,13.413411,984.05176,4.1064835,4.7146087,1.1497809,0.99620914,0.8211001178128892,0.5707841943569036,0,0,0,1,1,1.0
2010-02-26,17.89508,13.382965,984.64435,0.645758,1.0254022,0.7758919,0.9897968,0.8307970168121247,0.5565755266413303,0,0,0,1,1,0.0
2010-02-27,22.803558,12.811259,972.8904,0.38176298,4.469179,0.33901173,0.9855237,0.8402480696078469,0.5422021592729844,0,0,0,0,0,1.0
2010-02-28,17.30011,8.266683,981.6525,1.2341026,1.5739666,0.5148771,0.92265826,0.8494504794814806,0.527668345562516,0,0,0,1,1,0.0
2010-03-01,17.3591,7.192922,990.1263,0.30584022,0.13275366,0.032716867,0.674589,0.8584015232918917,0.512978386299228,0,0,0,0,0,1.0
2010-03-02,16.057404,7.688853,980.13654,-4.2424693,3.098282,1.5420038,0.965888,0.8670985522812081,0.4981366284784055,0,0,0,1,1,1.0
2010-03-03,16.529785,10.851909,979.8413,2.5916843,4.8456454,2.242818,0.8393059,0.8755389928586302,0.4831474640149687,0,0,0,1,1,0.0
2010-03-04,17.644714,11.217174,987.51904,2.7991045,0.8601312,0.10871887,0.8855493,0.8837203473619977,0.4680153284438345,0,0,0,0,0,0.0
2010-03-05,17.761871,10.90033,982.5173,-2.1867774,1.7572603,0.46244445,0.964878,0.8916401947968874,0.45274469960737107,0,0,0,0,0,1.0
2010-03-06,14.948547,9.575002,979.12256,-4.368397,2.8409882,1.4895128,0.9936082,0.8992961915530253,0.4373400963303323,0,0,0,1,1,1.0
2010-03-07,16.545715,10.6744995,983.592,1.5160853,2.0712552,0.70591366,0.79047674,0.9066860720977985,0.4218060770826634,0,0,0,1,1,1.0
2010-03-08,15.982849,9.941335,980.1285,3.4984906,0.13824059,1.5228817,0.9977749,0.9138076496466615,0.4061472386305789,0,0,0,1,1,0.0
2010-03-09,14.428375,1.5669962,981.6281,-1.4266491,-3.0685203,0.014850072,0.2322041,0.9206588168102428,0.3903682146763026,0,0,0,0,0,0.0
2010-03-10,15.5668335,2.1363018,985.11816,0.7117748,-0.30495033,0.0,0.4721115,0.9272375462179537,0.374473674486883,0,0,0,0,0,0.0
2010-03-11,14.723999,4.6914062,983.6663,-1.0109406,0.17406583,0.46677494,0.8141017,0.9335418911179212,0.35846832151248087,0,0,0,0,0,0.0
2010-03-12,15.841278,4.349294,988.58734,1.1642696,-1.2741205,0.0,0.31155768,0.9395699859530622,0.342356891994542,0,0,0,0,0,0.0
2010-03-13,15.9843445,2.932129,994.40704,-0.22373307,-2.1569,0.0,0.2670041,0.945320046913132,0.3261441535642696,0,0,0,0,0,0.0
2010-03-14,16.015991,1.9994913,994.97736,-1.3168317,-1.5140119,0.05311382,0.15199102,0.9507903724625832,0.3098349038318025,0,0,0,0,0,0.0
2010-03-15,17.567383,3.0711873,994.1553,-3.461149,-0.4424064,0.0,0.86846036,0.9559793438440766,0.2934339689665273,0,0,0,0,0,0.0
2010-03-16,19.720062,4.3519287,992.5088,-3.2299957,1.2140946,9.731371e-05,0.33448946,0.9608854255574977,0.27694620226893646,0,0,0,0,0,0.0
2010-03-17,20.441193,7.1072793,995.2241,-2.673519,1.5657858,0.0,0.6083384,0.9655071658143364,0.2603764827344581,0,0,0,0,0,0.0
2010-03-18,21.548004,10.532257,995.68427,-1.2086935,2.7891254,0.024260307,0.86380404,0.969843196967294,0.24372971360968387,0,0,0,0,0,0.0
2010-03-19,23.187897,12.243611,995.466,-0.564192,2.2858658,0.01903456,0.9705987,0.9738922359149924,0.22701082094141847,0,0,0,0,0,0.0
2010-03-20,20.62268,11.661204,992.81464,-1.5098814,1.1687534,0.022985497,0.9489138,0.9776530844816641,0.2102247521189836,0,0,0,0,0,0.0
2010-03-21,19.993073,12.108317,991.32574,-1.3516582,1.0405431,0.096194595,0.7938006,0.981124629771712,0.19337647441020586,0,0,0,0,0,0.0
2010-03-22,21.979828,10.889913,992.4453,-0.4133588,-0.66080123,0.009186414,0.56706995,0.984305844499033,0.17647097349152166,0,0,0,0,0,0.0
2010-03-23,22.226318,10.559367,986.0085,-2.043298,1.597679,0.016523866,0.7948167,0.9871957872910085,0.15951325197263655,0,0,0,0,0,0.0
2010-03-24,21.097626,11.035899,981.5835,0.59865403,3.0813763,0.108134985,0.5313619,0.9897936029670716,0.14250832791617088,0,0,0,0,0,0.0
2010-03-25,18.96463,11.269063,984.8692,3.967716,3.372367,0.4356637,0.9466889,0.992098522791769,0.12546123335273648,0,0,0,0,0,0.0
2010-03-26,18.185944,7.5067544,994.0452,2.1087368,0.13426302,0.004807297,0.9019935,0.9941098647022418,0.10837701279187609,0,0,0,0,0,0.0
2010-03-27,20.655518,7.744985,995.9616,-0.5611193,-1.9505066,0.0,0.6198938,0.9958270335100595,0.09126072172931188,0,0,0,0,0,0.0
2010-03-28,21.965271,8.881409,990.11694,-0.07937094,1.3115755,0.0,0.6633031,0.9972495210773451,0.07411742515094437,0,0,0,0,0,1.0
2010-03-29,18.135223,10.7854,986.68726,3.7996142,2.415901,0.6257174,0.80715364,0.998376906467142,0.056952196034039754,0,0,0,1,1,0.0
2010-03-30,17.88559,6.0540566,990.74445,3.2685118,-1.2468535,0.00031140386,0.5744706,0.9992088560679753,0.03977011384605572,0,0,0,0,0,0.0
2010-03-31,18.386353,5.3180747,990.82935,1.8016151,-2.0615327,0.0,0.35180542,0.9997451236925734,0.022576263041545485,0,0,0,0,0,0.0
2010-04-01,19.072784,5.126963,991.2969,1.836394,-1.5052696,0.00017516468,0.16222584,0.9999855506507186,0.005375731557583884,0,0,0,0,0,0.0
2010-04-02,20.476288,5.556295,991.3528,0.43648636,-1.3722739,0.0,0.10953797,0.9999300657962057,-0.011826390691832589,0,0,0,0,0,0.0
2010-04-03,20.295929,7.024221,987.6516,1.5168205,-1.8527609,0.0013040036,0.38431096,0.9995786855478958,-0.029025013321975237,0,0,0,0,0,0.0
2010-04-04,20.811676,3.7802937,993.46173,-1.5548944,-2.5758314,0.0,0.054889083,0.9989315138848577,-0.046215046983708354,0,0,0,0,0,0.0
2010-04-05,21.145142,2.823161,989.29816,-4.71936,0.29793438,0.0,0.772052,0.9979887423155984,-0.06339140486951038,0,0,0,0,0,0.0
2010-04-06,22.080994,8.4279585,987.56683,-0.51262385,0.25430837,0.0,0.43004498,0.9967506498213929,-0.08054900421874167,0,0,0,0,0,0.0
2010-04-07,24.161499,8.040914,988.4883,0.042166572,-1.830063,9.7313705e-06,0.02735413,0.9952176027737294,-0.09768276782171598,0,0,0,0,0,0.0
2010-04-08,23.278107,7.510203,990.6772,-3.7040377,-0.3516604,0.010840747,0.34745505,0.9933900548258936,-0.11478762552212701,0,0,0,0,0,0.0
2010-04-09,22.958008,6.1725564,990.0186,-4.3647304,0.81558895,9.7313705e-06,0.5536459,0.9912685467787256,-0.13185851571739118,0,0,0,0,0,0.0
2010-04-10,22.21756,6.51239,987.12494,-4.69823,0.536479,0.0008466292,0.59893817,0.9888537064205885,-0.1488903868564548,0,0,0,0,0,0.0
2010-04-11,22.53836,8.829509,980.48193,-2.4110172,0.8198555,0.15983775,0.71455723,0.986146248341595,-0.16587819893463143,0,0,0,0,0,0.0
2010-04-12,21.215027,10.9566345,977.63885,1.8325182,2.1520107,0.16331185,0.64799446,0.9831469737221499,-0.1828169249850199,0,0,0,0,0,0.0
2010-04-13,20.571655,11.440267,978.33466,0.9802541,2.5648978,0.14247699,0.59421915,0.9798567700958665,-0.1997015525660636,0,0,0,0,0,0.0
2010-04-14,22.08606,11.3373,977.09863,-3.5477,3.3857136,0.26414832,0.76732343,0.9762766110869321,-0.21652708524481437,0,0,0,0,0,1.0
2010-04-15,21.325317,12.520427,978.259,-1.8104143,4.7108865,1.8994662,0.66405106,0.9724075561219968,-0.23328854407545518,0,0,0,1,1,1.0
2010-04-16,20.774902,12.197408,981.6455,-1.8028466,3.9875898,1.7155628,0.79144454,0.9682507501166718,-0.2499809690726521,0,0,0,1,1,1.0
2010-04-17,19.845459,11.987142,983.5781,-0.21382082,3.3459892,2.3315682,0.89457005,0.9638074231367307,-0.26659942067929354,0,0,0,1,1,1.0
2010-04-18,18.40387,12.426372,985.34326,0.9685686,3.5548117,2.2021313,0.8361034,0.9590788900341131,-0.28313898122818354,0,0,0,1,1,0.0
2010-04-19,22.203522,12.010132,988.6904,-0.6545512,0.54299825,0.0530457,0.89471704,0.9540665500578387,-0.2995947563972602,0,0,0,0,0,0.0
2010-04-20,25.010529,11.465057,986.7329,-1.98986,1.2330407,0.0067341086,0.5515782,0.9487718864399473,-0.31596187665790293,0,0,0,0,0,1.0
2010-04-21,23.261078,11.648671,983.56915,-1.5790514,2.1444757,0.663913,0.7257572,0.9431964659565866,-0.33223549871590435,0,0,0,1,1,1.0
2010-04-22,20.88208,13.878662,982.5168,2.0161676,1.9093889,0.7403238,0.69848156,0.9373419384643772,-0.3484108069446808,0,0,0,1,1,0.0
2010-04-23,22.551605,13.851979,985.2456,2.2723734,0.3993136,0.15561435,0.73921734,0.9312100364121947,-0.3644830148102912,0,0,0,0,0,0.0
2010-04-24,24.834076,13.391388,988.4246,0.1419344,-0.80662256,0.00702605,0.76738715,0.9248025743285089,-0.38044736628785164,0,0,0,0,0,0.0
2010-04-25,26.725159,13.697591,991.667,-2.2578232,-0.39424944,0.04933805,0.4070557,0.9181214482844364,-0.39629913726891813,0,0,0,0,0,0.0
2010-04-26,27.842926,12.383138,993.36664,-2.7743437,0.23793747,0.0,0.0064890333,0.9111686353326631,-0.41203363695942635,0,0,0,0,0,0.0
2010-04-27,29.09439,10.635193,991.2504,-2.5734484,0.13215463,0.0,0.30948707,0.9039461929224011,-0.42764620926777464,0,0,0,0,0,0.0
2010-04-28,29.43637,9.542653,989.76385,-2.8697567,2.3467405,0.0,0.79314,0.8964562582905575,-0.44313223418263453,0,0,0,0,0,0.0
2010-04-29,27.22345,11.558309,988.04346,0.37949362,1.0179043,0.0,0.5150736,0.8887010478292915,-0.45848712914008766,0,0,0,0,0,0.0
2010-04-30,25.741913,13.420074,984.71674,1.4065394,0.96925116,0.0013331978,0.7296155,0.8806828564301475,-0.47370635037968,0,0,0,0,0,0.0
2010-05-01,25.160583,10.503113,984.74567,3.0761547,-1.4234973,0.0,0.018197404,0.8724040568049612,-0.48878539428899265,0,0,0,0,0,0.0
2010-05-02,25.017426,11.281169,984.45624,2.0560386,-0.13153513,0.0,0.5581229,0.8638670987837349,-0.503719798736334,0,0,0,0,0,0.0
2010-05-03,23.0141,6.190277,982.6975,1.9688653,-4.275976,0.0,0.048443645,0.8550745085896932,-0.518505144391157,0,0,0,0,0,0.0
2010-05-04,20.951477,0.7574158,984.3941,0.19479392,-4.816794,0.004564013,0.17443867,0.8460288880917339,-0.533137056031809,0,0,0,0,0,0.0
2010-05-05,22.327759,0.73295087,984.5159,1.0763348,-1.6278588,0.0,0.052168448,0.8367329140344921,-0.5476112038402312,0,0,0,0,0,0.0
2010-05-06,22.39151,5.091929,980.74176,0.88503104,0.34666204,0.0,0.9921277,0.8271893372462497,-0.5619233046832195,0,0,0,0,0,0.0
2010-05-07,21.538696,8.465271,980.30786,3.4563048,1.8627462,0.0056831203,0.353236,0.8174009818249189,-0.5760691233798758,0,0,0,0,0,0.0
2010-05-08,21.394653,9.703105,980.9074,2.2090113,2.1422575,0.017302377,0.8481458,0.8073707443023492,-0.5900444739548627,0,0,0,0,0,1.0
2010-05-09,21.547943,13.284352,980.21014,3.928418,3.1150196,1.0157214,0.55140406,0.7971015927871943,-0.6038452208771035,0,0,0,1,1,1.0
2010-05-10,21.465485,12.881154,981.46387,2.5924282,1.7391847,0.6818285,0.76487803,0.7865965660866021,-0.6174672802835514,0,0,0,1,1,1.0
2010-05-11,20.69522,10.897339,981.1538,3.5458157,1.3225236,0.66837,0.5438575,0.7758587728069828,-0.6309066211876704,0,0,0,1,1,0.0
2010-05-12,19.70575,8.28954,984.4162,4.1433744,0.49325332,0.27558267,0.3881103,0.7648913904341225,-0.6441592666722685,0,0,0,0,0,0.0
2010-05-13,19.057648,7.2361755,985.1591,3.5576165,0.099874586,0.20527354,0.42345443,0.753697664392914,-0.6572212950663319,0,0,0,0,0,0.0
2010-05-14,20.17746,5.940023,988.5661,4.2869325,-2.8284128,0.006481093,0.40229496,0.742280907086982,-0.6700888411055113,0,0,0,0,0,0.0
2010-05-15,22.585114,7.522827,991.2044,2.7948854,-1.713591,0.0042623403,0.17429025,0.7306444969184916,-0.6827580970759147,0,0,0,0,0,0.0
2010-05-16,25.862762,7.015676,991.9695,-0.59773153,-0.92098117,0.0,0.008304933,0.7187918772884232,-0.6952253139408722,0,0,0,0,0,0.0
2010-05-17,28.090485,5.5226846,992.94366,-3.0020761,-0.34273586,0.0,5.9374335e-05,0.7067265555776158,-0.7074868024503348,0,0,0,0,0,0.0
2010-05-18,29.69217,6.650991,993.7051,-2.8064682,0.006284952,0.0,0.00024497104,0.6944521021088763,-0.719538934232584,0,0,0,0,0,0.0
2010-05-19,31.940033,7.068888,990.9082,-2.4498093,-0.7157803,0.0,0.057094026,0.6819721490904629,-0.7313781428679254,0,0,0,0,0,0.0
2010-05-20,29.783783,7.403524,989.77606,-4.063241,1.2497573,0.0,0.00038012033,0.6692903895412567,-0.7430009249440493,0,0,0,0,0,0.0
2010-05-21,30.08252,6.7007957,987.1958,-4.121224,1.4705572,0.0,0.014154758,0.6564105761979381,-0.7544038410927472,0,0,0,0,0,0.0
2010-05-22,29.571075,7.7282715,986.39966,-1.8254418,2.1492426,0.0018294977,0.015162461,0.6433365204044917,-0.765583517007675,0,0,0,0,0,0.0
2010-05-23,28.574982,7.4932556,986.5429,-0.7060573,2.506746,0.0,0.0022794763,0.6300720909843687,-0.7765366444428655,0,0,0,0,0,0.0
2010-05-24,26.177765,10.371124,987.7236,0.80750656,2.1249764,0.011230002,0.3296567,0.6166212130956382,-0.7872599821916922,0,0,0,0,0,0.0
2010-05-25,25.434479,11.267344,988.5483,2.2281783,0.8288842,0.025447536,0.5112631,0.6029878670694714,-0.7977503570459932,0,0,0,0,0,0.0
2010-05-26,27.564789,11.82072,985.2564,2.094756,-0.5176081,0.0,0.357813,0.5891760872322963,-0.8080046647350754,0,0,0,0,0,0.0
2010-05-27,26.119019,11.650726,984.6269,3.9184484,0.0569974,0.01632924,0.44106206,0.5751899607119775,-0.8180198708443174,0,0,0,0,0,0.0
2010-05-28,25.558167,10.285004,988.6596,3.409057,-1.2002,0.009079369,0.4172021,0.5610336262283677,-0.8277930117131022,0,0,0,0,0,0.0
2010-05-29,28.539368,10.009979,993.44745,1.616764,-0.54103357,0.0,0.13864157,0.5467112728685939,-0.8373211953118121,0,0,0,0,0,0.0
2010-05-30,33.251556,10.986104,993.85394,-0.41203287,-0.6804762,0.0,0.0,0.5322271388474397,-0.8466016020976267,0,0,0,0,0,0.0
2010-05-31,36.1716,11.60379,990.524,0.040631533,-0.71090513,0.0,0.000500945,0.5175855102531889,-0.8556314858488706,0,0,0,0,0,0.0
2010-06-01,36.113922,11.92397,986.4878,1.1607962,0.18286027,0.0,0.018924428,0.5027907197793043,-0.8644081744776648,0,0,0,0,0,0.0
2010-06-02,32.61685,13.359263,984.0803,1.9997207,1.0143982,0.0,0.9281089,0.4878471454423119,-0.8729290708206411,0,0,0,0,0,0.0
2010-06-03,31.027374,13.880788,984.73004,2.965747,1.6090816,0.0,0.040605817,0.47275920928627757,-0.881191653407483,0,0,0,0,0,0.0
2010-06-04,33.03604,14.525228,987.91595,1.4339203,0.40466455,0.0,0.31761014,0.4575313760742512,-0.8891934772070711,0,0,0,0,0,0.0
2010-06-05,32.26111,14.633595,988.4432,1.246052,1.7022232,0.0,0.32070756,0.44216815196707204,-0.8969321743510065,0,0,0,0,0,0.0
2010-06-06,29.698212,12.174469,988.1209,2.4897373,0.64476967,7.7850964e-05,0.27650982,0.42667408318992467,-0.9044054548343001,0,0,0,0,0,0.0
2010-06-07,30.55307,12.473236,986.3835,1.9990917,1.0867451,0.0,0.08543157,0.4110537546870351,-0.9116111071930239,0,0,0,0,0,0.0
2010-06-08,27.667938,12.782969,982.72186,3.7600677,0.7367635,0.009283727,0.44889697,0.3953117887649151,-0.9185469991587165,0,0,0,0,0,1.0
2010-06-09,21.150116,15.546153,976.33014,3.7634735,3.6901233,2.604796,0.8676092,0.37945284372454435,-0.925211078289358,0,0,0,1,1,0.0
2010-06-10,23.065308,12.65562,981.17285,3.9944973,2.3302817,0.29167837,0.52163297,0.36348161248290634,-0.9316013725767187,0,0,0,0,0,0.0
2010-06-11,22.672241,11.052368,987.30585,3.3171775,0.47640252,0.0072304085,0.5367473,0.3474028211842774,-0.9377159910299093,0,0,0,0,0,0.0
2010-06-12,23.684723,12.770793,986.2212,3.4132025,-0.15069984,0.063633434,0.7512741,0.3312212278016865,-0.9435531242349544,0,0,0,0,0,0.0
2010-06-13,24.180511,13.060303,985.4751,0.635094,-0.33427492,0.29930776,0.42422357,0.31494162072895193,-0.9491110448902284,0,0,0,0,0,0.0
2010-06-14,26.95868,13.635284,984.45966,1.5344644,0.18774651,0.07443526,0.3679928,0.2985688173637202,-0.9543881083175908,0,0,0,0,0,0.0
2010-06-15,26.819427,13.611247,983.45703,2.0455048,0.7948978,0.030060204,0.21481013,0.2821076626819194,-0.9593827529490743,0,0,0,0,0,0.0
2010-06-16,28.681366,10.032847,985.326,0.21127534,-1.5142316,0.014587325,0.035689995,0.26556302780405594,-0.9640935007889755,0,0,0,0,0,0.0
2010-06-17,29.07306,11.120229,984.95026,0.66294855,0.5484846,0.00902098,0.17545076,0.24893980855376657,-0.9685189578512204,0,0,0,0,0,0.0
2010-06-18,26.676514,11.272858,987.7942,2.724446,2.5172765,0.0010607194,0.112050585,0.23224292400907015,-0.9726578145718654,0,0,0,0,0,0.0
2010-06-19,25.986603,11.472839,987.70996,2.8577626,0.95896274,0.0010412566,0.11533174,0.21547731504673012,-0.976508846196619,0,0,0,0,0,0.0
2010-06-20,27.461945,13.049744,985.5456,2.267649,1.1165357,0.00036006072,0.18456678,0.19864794288017112,-0.9800709131432666,0,0,0,0,0,0.0
2010-06-21,28.812927,14.064321,987.4025,1.3904263,1.0509762,0.0023744544,0.14117162,0.18175978759137534,-0.9833429613388902,0,0,0,0,0,0.0
2010-06-22,32.884277,12.8845625,988.0461,0.41075417,0.21584916,0.0,0.016226217,0.16481784665719793,-0.9863240225317866,0,0,0,0,0,0.0
2010-06-23,33.549927,12.552653,986.0389,-0.66956514,1.1290983,0.0,0.002948787,0.14782713347053048,-0.9890132145779883,0,0,0,0,0,0.0
2010-06-24,31.35849,11.603557,985.3449,0.44688404,1.6302599,0.013331978,0.10980537,0.13079267585675922,-0.9914097417023038,0,0,0,0,0,0.0
2010-06-25,28.219269,14.597443,985.3606,1.6251787,1.274515,0.00080770376,0.1818883,0.11371951458594969,-0.9935128947338007,0,0,0,0,0,0.0
2010-06-26,30.247559,14.277863,984.43915,1.5796458,0.52845746,0.016076224,0.059111718,0.0966127018812031,-0.9953220513156602,0,0,0,0,0,0.0
