datetime,temp_max,temp_min,temp_mean,pressure_mean,pressure_min,wind_max,wind_mean,humidity_max,humidity_mean,precip_total,cloud_mean,temp_max_ma3,temp_max_ma7,temp_mean_ma3,temp_mean_ma7,pressure_mean_ma3,pressure_mean_ma7,wind_max_ma3,wind_max_ma7,humidity_mean_ma3,humidity_mean_ma7,temp_max_grad1,temp_max_grad3,pressure_mean_grad1,pressure_mean_grad3,humidity_mean_grad1,humidity_mean_grad3,temp_trend7,season_sin,season_cos,temp_range,pressure_deficit,event_heat,event_cold,event_wind,event_rain,event_extreme,target
2011-10-15,29.41095,17.887238,25.071573,990.57635,990.0092,2.5990837,2.2879043,78.39719,54.428463,0.00013623919,0.05658291,31.167999267578125,30.787828717912948,26.180325190226238,25.996875762939453,989.5775146484375,991.6797572544643,2.3375355005264282,2.6115776981626238,41.83281453450521,41.08311462402344,-2.074768,-3.0127563,2.4509277,-1.3875122,17.084373,19.270897,0.29907553536551507,-0.970063921851507,0.2428497220959358,11.523712,-1.1034022739955844,0,0,0,0,0,0.0
2011-10-16,29.207062,19.273926,25.183798,992.0112,991.22095,3.017464,2.7439682,75.67945,51.898975,5.8388225e-05,0.21342207,30.034576416015625,30.93617902483259,25.498470942179363,26.103431701660156,990.2376708984375,991.6247122628348,2.7189547220865884,2.617803454399109,47.890509287516274,42.136854444231304,-0.20388794,-3.4002686,1.4348755,1.9804688,-2.5294876,18.173084,-0.2444665091378334,-0.965739937654855,0.25951179706979943,9.933136,0.3865182059151948,0,0,0,0,0,0.0
2011-10-17,27.64444,19.463562,24.373749,991.2513,990.106,4.0660896,3.0594418,66.24728,52.093994,0.002442574,0.4195764,28.754150390625,30.669215611049108,24.876373291015625,25.90427098955427,991.2796223958334,991.1745867047991,3.227545738220215,2.56229715687888,52.80714416503906,43.27910723005022,-1.5626221,-3.841278,-0.75994873,3.1258545,0.19501877,14.749905,-0.8004379272460929,-0.9611297838723007,0.27609697309746883,8.180878,0.07669503348211038,0,0,0,0,0,0.0
2011-10-18,26.937836,17.376526,23.278952,990.43646,989.3706,2.1270163,1.7579136,78.61278,56.382004,0.00019462741,0.056984622,27.929779052734375,29.959577287946427,24.278832753499348,25.42162540980748,991.2329915364584,990.627912248884,3.070189952850342,2.5311394248689925,53.45832443237305,45.86156899588449,-0.706604,-2.473114,-0.81481934,-0.13989258,4.2880096,1.9535408,-1.02364458356585,-0.9562348265919058,0.2926003356333479,9.56131,-0.1914498465401948,0,0,0,0,0,0.0
2011-10-19,26.791656,16.415497,23.257639,990.86523,989.4169,2.0170736,1.1339374,78.64459,54.807285,0.0,0.19021253,27.124643961588543,29.154998779296875,23.63677978515625,24.947873251778738,990.8509928385416,990.470964704241,2.7367265224456787,2.6057499987738475,54.42776107788086,48.66867174421038,-0.1461792,-2.4154053,0.42877197,-1.1459961,-1.5747185,2.90831,-1.0110462733677457,-0.9510565162951536,0.30901699437494723,10.37616,0.3942696707589448,0,0,0,0,0,0.0
2011-10-20,27.829071,16.092438,23.44873,989.345,988.3296,1.8178614,1.3215376,73.65932,50.39063,0.0,0.091933884,27.186187744140625,28.47239031110491,23.328440348307293,24.407783235822404,990.2155558268229,990.3729945591518,1.9873171250025432,2.5978435959134782,53.859972635904946,51.049348558698384,1.0374146,0.18463135,-1.5202637,-1.906311,-4.4166565,-1.7033653,-0.6599197387695322,-0.9455963874271428,0.3253420847119795,11.736633,-1.0280238560268344,0,0,0,0,0,0.0
2011-10-21,27.040283,17.231476,23.16265,987.0495,985.47815,4.2723,3.1739204,81.26258,56.721767,0.010383372,0.14795607,27.2203369140625,27.837328229631698,23.2896728515625,23.968155724661692,989.0865681966146,990.2192905970982,2.7024116118748984,2.8452697651726857,53.973227183024086,53.81758826119559,-0.78878784,0.10244751,-2.2954712,-3.386963,6.3311386,0.33976364,-0.3828844342912927,-0.9398560579418953,0.341570769167856,9.808807,-3.1697910853794156,0,0,0,0,0,0.0
2011-10-22,24.538269,18.340729,21.73884,985.94415,985.63055,3.612323,2.9706984,76.82159,67.704796,0.3319565,0.33506846,26.469207763671875,27.141230991908483,22.783406575520832,23.492050988333567,987.4462076822916,989.5575474330357,3.2341614166895547,2.9900182485580444,58.27239735921224,55.714207240513396,-2.5020142,-2.2533875,-1.1053467,-4.9210815,10.983028,12.897511,-0.5115519932338164,-0.9338372288229252,0.35769823883312546,6.1975403,-3.6133946010044156,0,0,0,0,0,0.0
2011-10-23,23.393188,17.83374,20.923025,983.89667,981.58093,4.7267375,3.4907799,85.24704,76.04417,0.37535843,0.50580066,24.990580240885418,26.310677664620535,21.941504796346027,22.883369173322404,985.6301066080729,988.3983241489956,4.2037867705027265,3.234200188091823,66.82357660929362,59.163520268031526,-1.1450806,-4.4358826,-2.0474854,-5.448303,8.339371,25.653538,-0.6180092947823667,-0.9275416835791965,0.3737197147904692,5.5594482,-4.501656668526834,0,0,0,0,0,1.0
2011-10-24,21.725586,19.750702,20.733633,974.6258,973.3567,7.7035084,4.7286587,87.80571,75.536995,3.6930842,0.590833,23.219014485677082,25.46512712751116,21.131832758585613,22.363352639334543,981.4888712565104,986.0232543945312,5.347522974014282,3.7538314376558577,73.09531911214192,62.51252038138254,-1.6676025,-5.3146973,-9.270874,-12.423706,-0.50717163,18.815228,-0.9187316894531248,-0.9209712877166347,0.38963044953078774,1.974884,-11.3974609375,0,0,0,1,1,0.0
2011-10-25,20.6763,14.566895,18.249908,982.92725,981.03033,4.063062,2.6380794,82.19383,69.33307,0.11792474,0.49473953,21.931691487630207,24.570622035435267,19.968855539957683,21.64491789681571,980.4832356770834,984.9505092075893,5.497769355773926,4.030409421239581,73.63807678222656,64.36267253330776,-1.0492859,-3.861969,8.301453,-3.0169067,-6.203926,1.628273,-1.2214333670479893,-0.9141279881853337,0.4054257283599973,6.1094055,-2.0232631138393344,0,0,0,0,0,0.0
2011-10-26,21.434204,15.264862,19.090769,983.06244,980.93243,5.6245737,4.3321037,90.492775,75.538956,0.07607012,0.9540536,21.278696695963543,23.805271693638392,19.358103434244793,21.049650737217494,980.2051595052084,983.8358241489956,5.797048091888428,4.5457665749958585,73.46967315673828,67.32433973039899,0.75790405,-1.9589844,0.13519287,-0.8342285,6.205887,-0.5052109,-1.2401875087193068,-0.9070138128026362,0.42110087079608916,6.169342,-0.7733851841518344,0,0,0,0,0,1.0
